X,Y,U1,U2
0.414594,0.0788746,-0.848122,-1.10019
0.435063,0.0823648,-0.877624,-1.1066
0.457001,0.0858531,-0.909491,-1.11379
0.479927,0.0901672,-0.942824,-1.12388
0.104895,0.0678025,-0.53272,-1.28558
0.133762,0.0628885,-0.552464,-1.20011
0.146636,0.0626234,-0.557334,-1.17859
0.160747,0.0619186,-0.56358,-1.15799
0.183939,0.0632432,-0.575608,-1.13787
0.214844,0.0649317,-0.598991,-1.12029
0.230977,0.0576669,-0.617799,-1.09362
0.248989,0.0653255,-0.632769,-1.10447
0.270839,0.0627343,-0.658142,-1.09056
0.289288,0.0582562,-0.681321,-1.07511
0.311005,0.0617153,-0.707519,-1.0778
0.332359,0.0625174,-0.735342,-1.07553
0.352166,0.0613012,-0.762368,-1.06993
0.368161,0.0707642,-0.782822,-1.08765
0.39675,0.0596434,-0.825334,-1.06198
0.417134,0.0614181,-0.854535,-1.06451
0.436781,0.063052,-0.883022,-1.06732
0.454174,0.0598061,-0.908949,-1.06071
0.475651,0.0682762,-0.939565,-1.07883
0.106538,0.0316696,-0.636708,-1.13086
0.128703,0.0367539,-0.599781,-1.11463
0.14642,0.0354068,-0.593138,-1.08548
0.164259,0.0403689,-0.587732,-1.08593
0.186648,0.0428084,-0.59295,-1.07709
0.205767,0.0487895,-0.600944,-1.08287
0.219887,0.0409229,-0.615544,-1.05508
0.247293,0.029986,-0.642763,-1.01827
0.266694,0.0424085,-0.659514,-1.04408
0.286667,0.042794,-0.681947,-1.04054
0.320681,0.0363674,-0.72477,-1.02054
0.338918,0.03923,-0.748031,-1.0246
